Sector,2025-04-03
三越伊勢丹ホールディングス - エイチ・ツー・オー　リテイリング,0.6982022950489524
三越伊勢丹ホールディングス - ユナイテッドアローズ,1.3007074209499216
三越伊勢丹ホールディングス - 丸井グループ,1.1421419222473008
三越伊勢丹ホールディングス - 松屋,2.4892787595841073
三越伊勢丹ホールディングス - 高島屋,1.0718348027527531
不二製油 - ハウス食品グループ本社,0.6482815147289942
不二越 - スター精密,1.0970513725658195
不二越 - タムラ製作所,0.7282889894921718
世紀東急工業 - 宮地エンジニアリンググループ,0.5052854508466366
中山製鋼所 - 淀川製鋼所,1.2905285806677442
中山製鋼所 - 長瀬産業,0.9631183282493293
中部電力 - 中国電力,1.1182141457685295
中電工 - 三機工業,0.9668572623440371
丸一鋼管 - パラマウントベッドホールディングス,1.707538421591373
丸三証券 - 極東証券,0.6356809068661304
丸紅 - 岩谷産業,2.269906813847986
乃村工藝社 - 丹青社,0.9086005328673142
久光製薬 - ツムラ,0.9824290101741296
久光製薬 - 持田製薬,0.7723040022984612
九州フィナンシャルグループ - 滋賀銀行,1.1610264524168519
亀田製菓 - わらべや日洋ホールディングス,1.4916788438204458
五洋建設 - ライト工業,1.4890526164008708
京成電鉄 - 日本空港ビルデング,2.297310519823476
京浜急行電鉄 - 京阪ホールディングス,0.9337312322352328
京都フィナンシャルグループ - 任天堂,1.0415152685550213
伊藤園 - カゴメ,0.5764962943434496
伊藤忠商事 - 丸紅,0.9284506149428313
伊藤忠商事 - 住友商事,1.2218741992872242
伊藤忠商事 - 岩谷産業,1.834328652872101
伯東 - グローブライド,1.203674966051089
伯東 - 加賀電子,0.610319777587845
住友ファーマ - 大塚ホールディングス,0.39735679941445484
住友ファーマ - 第一三共,0.8277353714475421
住友不動産 - ゴールドクレスト,0.27263850463662725
住友倉庫 - 上組,0.674282119465872
住友化学 - トクヤマ,0.9381231327885019
住友化学 - ＵＢＥ,0.8242150521565689
住友大阪セメント - 太平洋セメント,0.45413941452493595
住友林業 - 積水化学工業,0.9502101452098402
住友理工 - 愛三工業,0.6733512832209914
住友精化 - 太陽ホールディングス,0.8539551288728456
住友電気工業 - デンソー,1.164090634370821
住友電気工業 - ＮＯＫ,0.8874540698661781
住友電設 - 大氣社,0.8436922250505072
住石ホールディングス - 日本冶金工業,0.056913464330789934
信越化学工業 - 日東電工,1.0184164497586616
信越化学工業 - 東京応化工業,2.3821331666258967
全国保証 - 三菱ＨＣキャピタル,0.994018549902451
全国保証 - 東京センチュリー,1.1213271352729421
共英製鋼 - 大和工業,1.5999973591572276
出光興産 - コスモエネルギーホールディングス,0.48401153859619284
出光興産 - ＥＮＥＯＳホールディングス,0.5403355190287193
北陸電力 - 東北電力,0.5620897472140426
北陸電力 - 沖縄電力,0.4910663410836397
北陸電力 - 電源開発,0.5265343384138589
千葉銀行 - ふくおかフィナンシャルグループ,1.0974155517179949
協和キリン - 塩野義製薬,1.0489470675912331
南都銀行 - 京葉銀行,1.0313163581872886
博報堂ＤＹホールディングス - ゴールドウイン,0.3502917137974183
博報堂ＤＹホールディングス - 電通グループ,2.0865154004029267
双日 - 兼松,1.5762441301882675
古河電気工業 - シャープ,0.996308119159213
古河電気工業 - フジクラ,0.9933308171564145
古河電気工業 - ＮＴＮ,1.682572818709537
合同製鐵 - 新日本電工,0.4786741292739074
品川リフラクトリーズ - 黒崎播磨,0.8239903594056869
商船三井 - 川崎汽船,1.5695342534928003
四国電力 - 北海道電力,1.318816295365613
堀場製作所 - 東京精密,0.8237391181464737
堺化学工業 - 伯東,2.280213687623344
塩野義製薬 - エーザイ,0.6534729116271686
塩野義製薬 - 中外製薬,0.7981414791835512
壱番屋 - リンガーハット,0.9168634542050617
大同特殊鋼 - ＵＡＣＪ,0.9908042207506437
大和ハウス工業 - 積水ハウス,0.6688052128357458
大和証券グループ本社 - 松井証券,1.3242836378603344
大和証券グループ本社 - 野村ホールディングス,0.9400907968724249
大垣共立銀行 - トモニホールディングス,0.9501742959704411
大垣共立銀行 - 南都銀行,0.6348859647979722
大成建設 - 鹿島建設,0.904238743554708
大東建託 - 大和ハウス工業,1.1865272933839497
大東建託 - 積水ハウス,0.5793606784863251
大林組 - 清水建設,1.4406698202664723
大王製紙 - レンゴー,1.9589069931311687
大阪ソーダ - 松田産業,2.626036782316415
大阪ソーダ - 積水樹脂,2.5794718816517332
大阪チタニウムテクノロジーズ - 東邦チタニウム,4.044353545695101
大阪有機化学工業 - バルカー,0.9973394560039759
大阪瓦斯 - 東邦瓦斯,1.3987314261657526
大阪瓦斯 - 静岡ガス,0.7932927609608111
大黒天物産 - アークス,0.7383759442282068
大黒天物産 - バローホールディングス,0.6442765520514507
太陽ホールディングス - フジミインコーポレーテッド,0.5017746250052534
太陽ホールディングス - リンテック,0.6662053190091837
太陽ホールディングス - 東京計器,0.7776407735847283
太陽誘電 - 村田製作所,0.6276930681689249
奥村組 - 九電工,1.1479770616969494
奥村組 - 戸田建設,0.9394347713339182
奥村組 - 東鉄工業,1.0053341858565144
安川電機 - オムロン,1.4942755532315883
安川電機 - 三井ハイテック,0.8470230193252201
安藤・間 - 西松建設,0.7973547967326872
宝ホールディングス - 日本たばこ産業,0.7971179991727111
富士フイルムホールディングス - ダイキン工業,0.555747730679227
富士急行 - 阪急阪神ホールディングス,0.984096188120805
小松製作所 - 日立建機,0.5088230298114444
小田急電鉄 - 京王電鉄,0.9106577284275592
小糸製作所 - ニフコ,0.3076202783303881
小野薬品工業 - 参天製薬,0.5586778384294782
山九 - 上組,1.2216627128671187
山崎製パン - キユーピー,0.8067992075036768
山洋電気 - 三井ハイテック,0.20392253416732314
山陰合同銀行 - 山口フィナンシャルグループ,0.5059008104036921
岡三証券グループ - 東海東京フィナンシャル・ホールディングス,1.2372667787674523
島精機製作所 - タダノ,0.47392707442423493
島精機製作所 - 日機装,0.454883234380421
川崎重工業 - 新明和工業,2.468340899397231
川崎重工業 - ＩＨＩ,0.5105352543764045
帝人 - クラレ,0.6667336059473746
帝人 - 三井化学,1.4112446218878618
帝人 - 三菱ケミカルグループ,2.4766669627356936
帝人 - 旭化成,1.1284308577882314
平和 - セガサミーホールディングス,0.9226043920090925
平和 - ＳＡＮＫＹＯ,0.5907313076579315
平和不動産 - レオパレス２１,0.8254737714076986
平和不動産 - 東京都競馬,1.6198610618085119
平和堂 - フジ,1.2527047452229263
戸田建設 - インフロニア・ホールディングス,0.7584908313223231
戸田建設 - 九電工,1.2373595355102975
持田製薬 - ツムラ,0.9500141398308192
日揮ホールディングス - 三井海洋開発,0.8227765721912715
日本オラクル - オービックビジネスコンサルタント,0.6843480394280983
日本オラクル - 大塚商会,0.8567134937717424
日本テレビホールディングス - テレビ東京ホールディングス,1.1419669191069333
日本テレビホールディングス - ＫＡＤＯＫＡＷＡ,2.029649451247293
日本ハム - キッコーマン,0.6195542594717759
日本ペイントホールディングス - 関西ペイント,0.7396592081739068
日本冶金工業 - 日本軽金属ホールディングス,0.5621751923740257
日本化薬 - 東洋製罐グループホールディングス,0.6436945233487974
日本取引所グループ - マネックスグループ,0.8755262135494956
日本新薬 - 参天製薬,0.4774825972588239
日本新薬 - 小野薬品工業,0.8503358842133539
日本板硝子 - ＪＶＣケンウッド,0.5598969934200451
日本毛織 - 文化シヤッター,0.9516131865177528
日本毛織 - 長谷川香料,0.7681484768350182
日本特殊陶業 - マブチモーター,1.19414208920189
日本特殊陶業 - 豊田自動織機,1.285462853554683
日本碍子 - ジェイテクト,0.6424663877468052
日本碍子 - ジーエス・ユアサ　コーポレーション,0.4126985284886323
日本碍子 - トプコン,1.4787781778131195
日本精工 - シチズン時計,1.2039317139737413
日本精工 - ジェイテクト,1.3358370955987242
日本航空 - ＡＮＡホールディングス,0.9822620016884333
日本製紙 - 北越コーポレーション,0.9899161808308146
日本製鉄 - 神戸製鋼所,1.5575835212643803
日本製鉄 - ＪＦＥホールディングス,0.624713146583977
日本製鋼所 - オークマ,0.9860480579439236
日本触媒 - ダイセル,0.7809223331143368
日本証券金融 - 三菱ＨＣキャピタル,1.157681333366359
日本道路 - 横河ブリッジホールディングス,1.0754865031316827
日本郵船 - 商船三井,0.6593738166083367
日本電信電話 - ＫＤＤＩ,0.6900260047490177
日本電子 - 太陽誘電,0.6396360620997347
日本電気 - 富士通,0.5462985968173104
日本駐車場開発 - 因幡電機産業,0.6112548092105977
日本Ｍ＆Ａセンターホールディングス - パーソルホールディングス,0.46724948204840977
日東工業 - 図研,1.4199938557663367
日東紡績 - 日本曹達,2.727076782123004
日東紡績 - 明電舎,1.7219210292875078
日清紡ホールディングス - 日本碍子,0.5728420328367212
日清製粉グループ本社 - キッコーマン,0.6672879486209589
日清製粉グループ本社 - 日本ハム,0.6468056875737533
日清食品ホールディングス - 日本光電工業,0.2615800392852561
日産化学 - 日本化薬,0.6393882144627672
日産化学 - 東洋製罐グループホールディングス,0.2798523114707921
日産自動車 - 三菱自動車工業,0.7685659863203812
日立製作所 - 三菱電機,1.5768954944008355
日精エー・エス・ビー機械 - エスペック,2.122894438020271
日置電機 - 信越ポリマー,1.1122800583034613
日置電機 - ＳＨＯＥＩ,0.8592950880505263
日野自動車 - スズキ,0.9773371703124017
日鉄ソリューションズ - ＢＩＰＲＯＧＹ,0.9412300360842579
日鉄鉱業 - ダイワボウホールディングス,2.011424720176254
日鉄鉱業 - 淀川製鋼所,0.7982177449370638
日鉄鉱業 - ＪＣＵ,2.3789667891284125
旭化成 - 三井化学,0.5676903435511239
旭化成 - 三菱ケミカルグループ,1.170124819830738
旭有機材 - ホソカワミクロン,0.672617306128967
明治ホールディングス - ニチレイ,1.3776951517934877
明治ホールディングス - 味の素,1.142991977303787
有沢製作所 - 旭ダイヤモンド工業,0.9045130572398384
有沢製作所 - Ａ＆Ｄホロンホールディングス,1.2062444420997875
木曽路 - Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,1.5991016099081856
本田技研工業 - ヤマハ発動機,1.221790474566574
東ソー - 三井化学,0.8913511747133371
東ソー - 三菱瓦斯化学,1.0486892626179232
東プレ - タチエス,1.3547232383497412
東レ - 住友化学,0.45241361880184006
東レ - ＵＢＥ,0.9914764468881847
東亜建設工業 - ライト工業,0.55139648833155
東亜建設工業 - 東洋建設,0.6478122088686673
東京エレクトロン　デバイス - 大阪有機化学工業,0.9454516855736008
東京センチュリー - オリックス,0.8926199263175906
東京センチュリー - 三菱ＨＣキャピタル,0.7826563231620708
東京センチュリー - 日本証券金融,0.4601677066905821
東京応化工業 - 住友ベークライト,1.1080049081704033
東京応化工業 - 日東電工,2.388116430820929
東京瓦斯 - 大阪瓦斯,1.9626038384747326
東京瓦斯 - 東邦瓦斯,0.7497843649323701
東京瓦斯 - 静岡ガス,0.8612707617538753
東京製鐵 - 大同特殊鋼,0.4014294230952847
東京製鐵 - 大和工業,0.6694277905617108
東京製鐵 - 愛知製鋼,0.4803551180159857
東京鐵鋼 - 稲畑産業,0.2866166994010612
東京電力ホールディングス - 電源開発,0.6937185414445812
東和薬品 - サワイグループホールディングス,2.017331676443545
東宝 - 東映,1.1191495143113275
東建コーポレーション - サンゲツ,0.8280052005433911
東急 - 京成電鉄,0.730410490751192
東急不動産ホールディングス - イオンモール,1.070892825564071
東急不動産ホールディングス - 東京建物,1.02368117843423
東急建設 - 熊谷組,1.4759259347941418
東日本旅客鉄道 - 東海旅客鉄道,0.9569894781629559
東日本旅客鉄道 - 西日本旅客鉄道,0.8285881976312665
東武鉄道 - 京王電鉄,0.9494827916010372
東武鉄道 - 名古屋鉄道,0.7207512454570647
東洋水産 - 日本光電工業,0.6521053728639123
東洋水産 - 日清食品ホールディングス,2.5147020246699987
東洋炭素 - ホシデン,0.9410371215338383
東洋紡 - 石原産業,1.5848786977152
東海カーボン - 日本カーボン,0.9293177176124626
東海理化電機製作所 - エフ・シー・シー,1.1128542053303723
東海理化電機製作所 - テイ・エス　テック,0.9021273838877438
東邦ホールディングス - スズケン,0.9927764979135119
東邦瓦斯 - 静岡ガス,0.555192900068367
東邦銀行 - 南都銀行,1.284265931706018
東邦銀行 - 阿波銀行,1.3012001633664427
東鉄工業 - 戸田建設,1.224259249835145
松井証券 - 日本取引所グループ,1.7609285115858642
松屋 - 丸井グループ,1.0443252264773424
松竹 - 東映,1.0783625800356917
栄研化学 - 栗田工業,1.4567993109251927
栗田工業 - 前田工繊,0.676643101496594
栗田工業 - 富士通ゼネラル,2.075745957567797
森永乳業 - 雪印メグミルク,0.7396469717322401
森永製菓 - 江崎グリコ,1.0276612812494623
極東開発工業 - 山善,0.7335530207170416
極東開発工業 - 理研計器,0.4715030579512131
横河電機 - 豊田通商,1.1685150709294128
横河電機 - ＮＩＳＳＨＡ,0.8953914916989729
横浜ゴム - ＴＯＹＯ　ＴＩＲＥ,0.6940626160671025
武田薬品工業 - アステラス製薬,0.9443676448474532
武蔵精密工業 - エフ・シー・シー,0.5876692302620746
武蔵野銀行 - 千葉興業銀行,0.49484920048998277
武蔵野銀行 - 池田泉州ホールディングス,1.016498445538196
江崎グリコ - カルビー,0.9699715160150512
江崎グリコ - 山崎製パン,1.0731477947226276
浜松ホトニクス - 島津製作所,0.9840686686109164
淀川製鋼所 - キッツ,0.8819752095673479
淀川製鋼所 - 稲畑産業,0.43304368683440125
淀川製鋼所 - 長瀬産業,0.4507142167770285
淺沼組 - 世紀東急工業,0.5161743937427586
淺沼組 - 宮地エンジニアリンググループ,1.264324444960794
牧野フライス製作所 - ＤＭＧ森精機,0.5410833568351561
物語コーポレーション - トリドールホールディングス,0.6631071692188583
物語コーポレーション - ロイヤルホールディングス,0.9420143057435713
王子ホールディングス - 日本製紙,1.2194564743192025
理研計器 - 山善,1.6668689200607354
百五銀行 - 名古屋銀行,1.2893390694971694
百十四銀行 - トモニホールディングス,1.2625499427140905
相鉄ホールディングス - 南海電気鉄道,1.28311140185113
相鉄ホールディングス - 西日本鉄道,1.1274896919280182
相鉄ホールディングス - 鴻池運輸,1.1594823663937157
石原産業 - 有沢製作所,0.5283826028048818
神戸製鋼所 - ＪＦＥホールディングス,1.7110922990224189
福山通運 - セイノーホールディングス,1.0409039287771713
科研製薬 - キッセイ薬品工業,0.48618923308865863
科研製薬 - 杏林製薬,1.1545623293042218
積水化学工業 - 三和ホールディングス,2.43123713149019
積水樹脂 - 三ツ星ベルト,1.7094732073885326
積水樹脂 - 上新電機,0.8339289390659753
第一生命ホールディングス - Ｔ＆Ｄホールディングス,1.1494206275196823
綜合警備保障 - セコム,0.7242241844207898
群馬銀行 - スルガ銀行,0.808956032883813
群馬銀行 - 七十七銀行,1.156602563669186
群馬銀行 - 北洋銀行,1.4617592657858238
良品計画 - イズミ,1.0559229213553754
芙蓉総合リース - みずほリース,1.045121887861445
芙蓉総合リース - リコーリース,1.825935305443959
芝浦メカトロニクス - ヨコオ,3.626264134363169
芝浦機械 - ソディック,0.7246134627977996
芝浦機械 - ＤＭＧ森精機,1.717473971080379
花王 - ピジョン,1.1709573115824612
花王 - ユニ・チャーム,1.236059274877002
西日本旅客鉄道 - 東海旅客鉄道,1.0929023007312053
西松屋チェーン - しまむら,1.0112605504869323
豊田自動織機 - トヨタ自動車,0.6009372863943305
豊田通商 - 住友商事,0.9661631599951027
資生堂 - コーセー,0.9962046400916544
資生堂 - ポーラ・オルビスホールディングス,0.859498384381554
近鉄グループホールディングス - 京阪ホールディングス,1.134399656873196
近鉄グループホールディングス - 阪急阪神ホールディングス,1.1521796031960951
酉島製作所 - キッツ,0.7885312070753977
酉島製作所 - キヤノンマーケティングジャパン,1.7471968724249967
酉島製作所 - トラスコ中山,0.7003086445922052
野村ホールディングス - 松井証券,2.053086990369646
野村不動産ホールディングス - 平和不動産,1.0180997397575056
野村総合研究所 - アニコム　ホールディングス,1.6877638337885987
野村総合研究所 - オービック,0.7011158448098733
野村総合研究所 - 大塚商会,0.617253903061969
長谷工コーポレーション - 大和ハウス工業,0.7464318974167087
長谷工コーポレーション - 大東建託,0.909777384146013
長谷工コーポレーション - 積水ハウス,0.9787339367600915
長谷工コーポレーション - 飯田グループホールディングス,1.0765535904143118
関東電化工業 - デンカ,1.1959464550555292
関西電力 - 九州電力,1.0355084761891418
関電工 - きんでん,0.858532181308723
高島屋 - エイチ・ツー・オー　リテイリング,1.382764934427324
高島屋 - 丸井グループ,0.9309033759943501
高島屋 - 松屋,0.7833796342764948
高砂熱学工業 - 大氣社,1.5379159769973474
ＡＤＥＫＡ - カナモト,0.6777794962127853
ＡＤＥＫＡ - サカタインクス,1.3714542099321603
ＡＧＣ - 日本電気硝子,0.8783363933919996
ＡＯＫＩホールディングス - 青山商事,1.098356282384537
ＡＲＥホールディングス - 松田産業,0.6042066286430343
ＣＫＤ - ミスミグループ本社,1.3331475234932928
ＤＣＭホールディングス - アークランズ,0.8885001310381572
ＤＣＭホールディングス - コメリ,0.6224986279927405
ＤＣＭホールディングス - コーナン商事,0.9482362636388387
ＤＭＧ森精機 - ソディック,2.695170559669411
ＤＴＳ - ＮＳＤ,0.8043797998087582
ＥＮＥＯＳホールディングス - コスモエネルギーホールディングス,0.7711958830160562
ＦＰＧ - みずほリース,1.031767043758702
ＦＰＧ - イオンフィナンシャルサービス,0.6905254929866856
ＦＰＧ - クレディセゾン,0.6767614127678567
ＦＰＧ - リコーリース,1.4364949824903697
ＦＰＧ - 芙蓉総合リース,0.7231608258326448
ＧＭＯペイメントゲートウェイ - ＧＭＯインターネットグループ,0.43681392878971764
Ｈ．Ｕ．グループホールディングス - ビー・エム・エル,0.9828755417991151
ＩＤＯＭ - 稲畑産業,0.7332082920104925
ＩＨＩ - 新明和工業,1.3227250865952733
ＩＮＰＥＸ - 石油資源開発,0.8894628549195835
Ｊ．フロント　リテイリング - エイチ・ツー・オー　リテイリング,1.1031811292140021
Ｊ．フロント　リテイリング - ユナイテッドアローズ,0.6251379659939297
Ｊ．フロント　リテイリング - 三越伊勢丹ホールディングス,1.65957756941996
Ｊ．フロント　リテイリング - 丸井グループ,0.8005187742833962
Ｊ．フロント　リテイリング - 松屋,1.2903331413740713
Ｊ．フロント　リテイリング - 高島屋,0.9664099204805492
ＪＰホールディングス - コジマ,0.46059503713868283
ＪＶＣケンウッド - カヤバ,0.3970695384818384
ＪＶＣケンウッド - スター精密,1.1520223235295994
ＭＡＲＵＷＡ - ニデック,3.520037342616773
ＭＩＲＡＲＴＨホールディングス - サンフロンティア不動産,1.0621564657193419
ＭＩＲＡＲＴＨホールディングス - トーセイ,1.1041116472277461
ＭＩＸＩ - サイバーエージェント,1.0303692763286658
ＭＳ＆ＡＤインシュアランスグループホールディングス - 東京海上ホールディングス,0.9633258666666772
ＭｏｎｏｔａＲＯ - ＧＭＯインターネットグループ,0.6521714393099018
ＭｏｎｏｔａＲＯ - ＺＯＺＯ,0.4932722548074384
ＮＳユナイテッド海運 - 飯野海運,0.8325237110653977
ＮＴＴデータグループ - コナミグループ,0.5923594774660507
ＰＩＬＬＡＲ - ワコム,0.6727489798268286
ＰＩＬＬＡＲ - ＩＤＥＣ,0.5739775442838556
Ｓ　Ｆｏｏｄｓ - ダイドーグループホールディングス,0.330168780030462
ＳＡＮＫＹＯ - セガサミーホールディングス,0.4846822842354044
ＳＢＩホールディングス - ジャフコ　グループ,0.4001066981305639
ＳＢＳホールディングス - あい　ホールディングス,1.208418378549155
ＳＢＳホールディングス - ニッコンホールディングス,2.264798014581117
ＳＣＲＥＥＮホールディングス - 東京エレクトロン,0.4539794780589222
ＳＭＣ - ダイフク,1.5270068840624536
ＳＭＣ - ミスミグループ本社,0.8806940742309598
ＳＭＣ - ＣＫＤ,0.7756942596015042
ＳＯＭＰＯホールディングス - 東京海上ホールディングス,1.0031895747088693
ＳＯＭＰＯホールディングス - ＭＳ＆ＡＤインシュアランスグループホールディングス,0.8205766111795683
ＳＵＭＣＯ - ディスコ,3.461063092699891
ＳＵＭＣＯ - レーザーテック,1.1340994519895093
ＳＷＣＣ - ユアサ商事,0.5946057529706564
ＴＢＳホールディングス - テレビ朝日ホールディングス,1.9810364567525027
ＴＢＳホールディングス - 日本テレビホールディングス,1.606970979222619
ＴＢＳホールディングス - ＫＡＤＯＫＡＷＡ,0.6746566689854827
ＴＤＫ - 太陽誘電,0.8298536313147342
ＴＩＳ - ＳＣＳＫ,0.7916489493881873
ＴＫＣ - 因幡電機産業,0.9694984548877283
ＴＯＫＡＩホールディングス - ダスキン,0.7431890427371844
ＴＯＰＰＡＮホールディングス - 内田洋行,0.5037014990354866
ＴＯＰＰＡＮホールディングス - 大日本印刷,0.813801800504923
ＴＯＴＯ - オリンパス,0.29299040889520755
ＴＯＴＯ - ダイキン工業,0.8678853899598715
ＴＯＷＡ - アルバック,1.6813292217205793
ＴＯＷＡ - 芝浦メカトロニクス,1.2217948115759696
ＴＯＹＯ　ＴＩＲＥ - 住友ゴム工業,1.3949570524493422
ＴＰＲ - イーグル工業,0.9493597651609176
ＴＰＲ - ミツバ,0.4928746866050165
ＴＰＲ - 太平洋工業,0.7785179300851637
ＴＳＩホールディングス - オンワードホールディングス,0.3960116646203834
ａｒｔｉｅｎｃｅ - ユニオンツール,0.6064579929374708
